#{"t_start": 1657099175.94844, "env_id": "MicrogridControlGym-v0"}
r,l,t
-8949.258543,8759,43.41521
-6920.346407,8759,91.054261
-6667.848838,8759,138.859801
-6705.60242,8759,187.144901
-6693.895546,8759,234.169111
