,PV production,Consumption,Net demand,Reward,Excess Energy,Hydrogen storage,Energy Bought,Energy Sold
3062,6.279299272255027,0.7367907033160119,-5.542508568939016,0.0,19.537785336081534,0.0,0.0,0
3063,4.075344000403776,1.0238330055022133,-3.0515109949015624,0.0,21.158342854376684,0.0,0.0,0
3064,3.4479778213315164,1.33697806403803,-2.110999757293486,0.0,18.390567772112846,0.0,0.0,0
3065,3.367372883151381,1.5768076784170577,-1.7905652047343232,0.0,17.34555528588165,0.0,0.0,0
3066,0.6544224650063305,1.6665171162609178,1.0120946512545874,0.0,16.989516894149247,0.0,0.0,0
3067,0.11667997404281452,1.576417446855723,1.4597374728129084,0.0,0.0,0.0,0.0,0
3068,0.0,1.334405166332032,1.334405166332032,0.0,0.0,0.0,0.0,0
3069,0.0,1.0107651580241566,1.0107651580241566,0.0,0.0,0.0,0.0,0
3070,0.0,0.685106293866815,0.685106293866815,0.0,0.0,0.0,0.0,0
3071,0.0,0.41553797194181935,0.41553797194181935,0.0,0.0,0.0,0.0,0
3072,0.0,5.046636371135384e-05,5.046636371135384e-05,0.0,0.0,0.0,0.0,0
3073,0.0,0.00042251212039591323,0.00042251212039591323,0.0,0.0,0.0,0.0,0
3074,0.0,0.0027550745886527946,0.0027550745886527946,0.0,0.0,0.0,0.0,0
3075,0.0,0.013992038999928312,0.013992038999928312,0.0,0.0,0.0,0.0,0
3076,0.0,0.055346588383288736,0.055346588383288736,0.0,0.0,0.0,0.0,0
3077,0.17812016194961391,0.17052614578635136,-0.007594016163262551,0.0,0.0,0.0,0.0,0
3078,0.9802245404760062,0.4093113720009288,-0.5709131684750773,0.0,0.0,0.7150000000000001,0.0,0
3079,2.4446427196732206,0.7657236200160766,-1.678919099657144,0.0,0.0,1.4300000000000002,0.0,0
3080,5.215087687637763,1.117892123751595,-4.097195563886168,0.0,0.0,2.1450000000000005,0.0,0
3081,7.429752509991775,1.2787375614628822,-6.151014948528893,0.0,0.0,2.8600000000000003,0.0,0
3082,8.838930791074018,1.1619432570688584,-7.67698753400516,0.0,0.0,3.575,0.0,0
3083,5.658697047168984,0.8808018806776922,-4.777895166491292,0.0,21.614729233037433,4.29,0.0,0
3084,7.0267274724331985,0.6500804433829593,-6.376647029050239,0.0,19.086550184990323,5.005,0.0,0
3085,2.91192630314376,0.6150908833457912,-2.296835419797969,0.0,20.862941143389154,5.72,0.0,0
3086,4.781060551629701,0.7885226040695845,-3.9925379475601166,0.0,16.329817133108854,6.435,0.0,0
3087,2.8589411849685478,1.0957188574687189,-1.7632223274998289,0.0,19.436153275066797,6.435,0.0,0
3088,2.9282728681772108,1.4308506064130035,-1.4974222617642072,0.0,17.570247030555365,5.334999999999999,0.0,0
3089,2.8826154523105614,1.6875192522197966,-1.1950962000907648,0.0,17.274913624182453,4.234999999999999,0.0,0
3090,1.0320822795883802,1.783527411958912,0.7514451323705318,0.0,16.938995777878628,3.1349999999999993,0.0,0
3091,0.13809949040086753,1.687101621533702,1.5490021311328346,0.0,0.0,2.0349999999999993,0.0,0
3092,0.0,1.4280970591844524,1.4280970591844524,0.0,0.0,0.9349999999999992,0.0,0
3093,0.0,1.0817334840423092,1.0817334840423092,0.0,0.0,0.0,0.0,0
3094,0.0,0.733209304179589,0.733209304179589,0.0,0.0,0.0,0.0,0
3095,0.0005636713868375196,0.44471392248935915,0.44415025110252165,0.0,0.0,0.0,0.0,0
3096,0.0,4.9027929107995045e-05,4.9027929107995045e-05,0.0,0.0,0.0,0.0,0
3097,0.0,0.0004104693257576451,0.0004104693257576451,0.0,0.0,0.7150000000000001,0.0,0
3098,0.0,0.002676547143207758,0.002676547143207758,0.0,0.0,0.0,0.0,0
3099,0.0,0.01359322617512963,0.01359322617512963,0.0,0.0,0.0,0.0,0
3100,0.0,0.05376905352534399,0.05376905352534399,0.0,0.0,0.0,0.0,0
3101,0.176992815568442,0.16566566663078047,-0.01132714893766154,0.0,0.0,0.0,0.0,0
3102,0.8669265907126931,0.3976448361593154,-0.4692817545533777,0.0,0.0,0.7150000000000001,0.0,0
3103,1.9621400691103645,0.7438983235088806,-1.218241745601484,0.0,0.0,1.4300000000000002,0.0,0
3104,3.492507825498754,1.0860290253357134,-2.4064788001630406,0.0,0.0,2.1450000000000005,0.0,0
3105,7.871670838469252,1.2422899115481125,-6.62938092692114,0.0,0.0,2.8600000000000003,0.0,0
3106,8.086429497170943,1.1288245763240583,-6.957604920846885,0.0,0.0,3.575,0.0,0
3107,8.394758155295234,0.8556965271175098,-7.539061628177724,0.0,21.80005924474936,2.475,0.0,0
3108,6.061722084727561,0.6315513056373265,-5.4301707790902345,0.0,23.376735142419694,2.475,0.0,0
3109,4.911268675634712,0.5975590473713267,-4.3137096282633856,0.0,21.033523087878038,2.475,0.0,0
3110,2.8752877496074287,0.7660474718070018,-2.109240277800427,0.0,19.79301069807043,2.475,0.0,0
3111,2.4474611199819214,1.0644877600757996,-1.3829733599061218,0.0,17.343600308667142,2.475,0.0,0
3112,4.579266265927721,1.3900673029780004,-3.189198962949721,0.0,17.14774817767347,1.375,0.0,0
3113,2.047818123336789,1.6394201638822508,-0.4083979594545384,0.0,18.54355440327747,1.375,0.0,0
3114,0.7147353124335974,1.7326918185709246,1.017956506137327,0.0,16.064886621616154,0.2749999999999999,0.0,0
3115,0.045093709148889854,1.6390144368560624,1.5939207277071725,0.0,0.0,0.0,0.0,0
3116,0.0,1.387392239660796,1.387392239660796,0.0,0.0,0.0,0.0,0
3117,0.0,1.0509010094864248,1.0509010094864248,0.0,0.0,0.0,0.0,0
3118,0.0,0.7123107579584103,0.7123107579584103,0.0,0.0,0.0,0.0,0
3119,0.0,0.4320383134765346,0.4320383134765346,0.0,0.0,0.0,0.0,0
3120,0.0,5.013278045160452e-05,5.013278045160452e-05,0.0,0.0,0.0,0.0,0
3121,0.0,0.00041971931029349726,0.00041971931029349726,0.0,0.0,0.0,0.0,0
3122,0.0,0.002736863513105686,0.002736863513105686,0.0,0.0,0.0,0.0,0
3123,0.0,0.013899551457001069,0.013899551457001069,0.0,0.0,0.0,0.0,0
3124,0.0,0.054980746780860235,0.054980746780860235,0.0,0.0,0.0,0.0,0
3125,0.0,0.16939896595010928,0.16939896595010928,0.0,0.0,0.0,0.0,0
3126,0.2654892173326526,0.4066058190012023,0.14111660166854967,0.0,0.0,0.0,0.0,0
3127,0.5225233639472934,0.7606621778504992,0.2381388139032058,0.0,0.0,0.7150000000000001,0.0,0
3128,1.0360280158954251,1.110502843619941,0.07447482772451575,0.0,0.0,1.4300000000000002,0.0,0
3129,0.7671567519562481,1.270285091089616,0.5031283391333679,0.0,0.0,2.1450000000000005,0.0,0
3130,1.0005167123975536,1.1542627984260738,0.15374608602852025,0.0,0.0,2.8600000000000003,0.0,0
3131,1.3742308014950482,0.8749797698509576,-0.49925103164409057,0.0,0.0,3.575,0.0,0
3132,0.6149654897417867,0.645783403979778,0.030817914237991295,0.0,0.0,4.29,0.0,0
3133,0.6346939666643022,0.6110251253474113,-0.023668841316890954,0.0,0.0,3.19,0.0,0
3134,0.4548828035580746,0.7833104603503338,0.3284276567922592,-1.2400438319558367,0.0,3.9050000000000002,0.6200219159779183,0
3135,0.4695382562563687,1.0884761428888892,0.6189378866325205,0.0,0.0,2.805,0.0,0
3136,0.1961576417344928,1.4213926670173394,1.2252350252828466,0.0,0.0,1.705,0.0,0
3137,0.05242143751034373,1.6763647300460784,1.6239432925357347,-1.1048351364195828,0.0,0.605,0.5524175682097914,0
3138,0.004509371117247012,1.771738274716205,1.767228903598958,-2.6428865850714693,0.0,0.0,1.3214432925357347,0
3139,0.0,1.675949859903748,1.675949859903748,-3.534457807197916,0.0,0.0,1.767228903598958,0
3140,0.0,1.4186573207684667,1.4186573207684667,-3.351899719807496,0.0,0.0,1.675949859903748,0
3141,0.0,1.074583212945887,1.074583212945887,-2.8373146415369335,0.0,0.0,1.4186573207684667,0
3142,0.0,0.7283627820254331,0.7283627820254331,-2.149166425891774,0.0,0.0,1.074583212945887,0
3143,0.0,0.44177435821307404,0.44177435821307404,-1.4567255640508663,0.0,0.0,0.7283627820254331,0
3144,0.0,5.833858000240442e-05,5.833858000240442e-05,-0.8835487164261481,0.0,0.0,0.44177435821307404,0
3145,0.0,0.0004884195199535859,0.0004884195199535859,-0.00011667716000480884,0.0,0.0,5.833858000240442e-05,0
3146,0.0,0.003184836938559779,0.003184836938559779,-0.0009768390399071717,0.0,0.0,0.0004884195199535859,0
3147,0.0,0.016174648351183582,0.016174648351183582,-0.006369673877119558,0.0,0.0,0.003184836938559779,0
3148,0.0,0.06398006784729406,0.06398006784729406,-0.032349296702367164,0.0,0.0,0.016174648351183582,0
3149,0.010709756107534177,0.19712641186827964,0.18641665576074545,-0.1279601356945881,0.0,0.0,0.06398006784729406,0
