#{"t_start": 1652104770.5841725, "env_id": "MicrogridControlGym-v0"}
r,l,t
-3182.509048,8759,42.775391
-3152.919007,8759,92.168528
-3142.210561,8759,141.366072
-3151.916049,8759,189.920322
-3189.517681,8759,241.193943
-3202.11164,8759,294.510729
-3177.287197,8759,349.579269
