,Energy Sold,PV production,Consumption,Net demand,Reward,Excess Energy,Hydrogen storage,Energy Bought
2392,0,2.7574803363524025,1.4239435055309118,-1.3335368308214908,-18.73776479388492,18.73776479388492,11.549999999999997,0.0
2393,0,2.5139744031073534,1.6793731427214926,-0.8346012603858608,-16.481707589801655,16.481707589801655,11.549999999999997,0.0
2394,0,0.6098924323849612,1.7749178452402319,1.1650254128552708,0.0,0.0,12.264999999999997,0.0
2395,0,0.0,1.6789575280510938,1.6789575280510938,0.0,0.0,12.979999999999997,0.0
2396,0,0.0,1.421203250415741,1.421203250415741,0.0,0.0,13.694999999999997,0.0
2397,0,0.0,1.0765116654482998,1.0765116654482998,0.0,0.0,14.409999999999997,0.0
2398,0,0.0,0.7296699055806306,0.7296699055806306,0.0,0.0,15.124999999999996,0.0
2399,0,0.0,0.44256716872447427,0.44256716872447427,0.0,0.0,15.839999999999996,0.0
2400,0,0.0,4.620993652809121e-05,4.620993652809121e-05,0.0,0.0,16.554999999999996,0.0
2401,0,0.0,0.00038687666061131015,0.00038687666061131015,0.0,0.0,17.269999999999996,0.965972510702805
2402,0,0.0,0.002522706462466211,0.002522706462466211,0.0,0.0,17.984999999999996,1.1003868766606113
2403,0,0.0,0.01281192434991704,0.01281192434991704,0.0,0.0,18.699999999999996,1.1025227064624663
2404,0,0.0,0.050678553954597014,0.050678553954597014,0.0,0.0,19.414999999999996,1.112811924349917
2405,0,0.0,0.1561436527949109,0.1561436527949109,0.0,0.0,20.129999999999995,1.1506785539545972
2406,0,0.29649114329869697,0.37478928794177313,0.07829814464307616,0.0,0.0,20.844999999999995,1.256143652794911
2407,0,1.4289069513440424,0.7011410626171681,-0.7277658887268743,0.0,0.0,19.744999999999994,0.0
2408,0,2.466625912558795,1.023607018315695,-1.4430188942431,0.0,0.0,18.644999999999992,0.0
2409,0,7.07858513635181,1.170886451999153,-5.907698684352657,0.0,0.0,17.54499999999999,0.0
2410,0,6.533514927640773,1.0639427969389375,-5.469572130701836,0.0,0.0,17.54499999999999,0.0
2411,0,4.58941245450487,0.8065134082720228,-3.782899046232847,0.0,0.0,16.44499999999999,0.0
2412,0,3.4772887596465125,0.5952514470568353,-2.882037312589677,-17.083780648301975,17.083780648301975,17.15999999999999,0.0
2413,0,1.1701817680389446,0.563212971732733,-0.6069687963062116,-16.980041458432975,16.980041458432975,17.87499999999999,0.0
2414,0,1.448635449686071,0.7220171378589542,-0.7266183118271168,0.0,0.0,18.58999999999999,0.0
2415,0,1.1042322120981805,1.0033038866414454,-0.10092832545673502,0.0,0.0,19.30499999999999,0.0
2416,0,0.31960166270166285,1.3101699992038507,0.9905683365021878,0.0,0.0,20.01999999999999,0.0
2417,0,0.4064070572723392,1.5451907330003425,1.1387836757280032,0.0,0.0,20.73499999999999,0.0
2418,0,0.009582413621331543,1.6331013855906191,1.6235189719692875,0.0,0.0,19.634999999999987,0.0
2419,0,0.0,1.544808326064765,1.544808326064765,0.0,0.0,18.534999999999986,0.0
2420,0,0.0,1.307648691281088,1.307648691281088,0.0,0.0,17.434999999999985,0.0
2421,0,0.0,0.9904980656781521,0.9904980656781521,0.0,0.0,16.334999999999983,0.0
2422,0,0.0,0.6713690647840771,0.6713690647840771,0.0,0.0,15.234999999999983,0.0
2423,0,0.0,0.40720592133267575,0.40720592133267575,0.0,0.0,14.134999999999984,0.0
2424,0,0.0,5.5892698290074756e-05,5.5892698290074756e-05,0.0,0.0,14.849999999999984,0.0
2425,0,0.0,0.00046794222393866617,0.00046794222393866617,0.0,0.0,15.564999999999984,0.0
2426,0,0.0,0.0030513106438770097,0.0030513106438770097,0.0,0.0,16.279999999999983,0.0
2427,0,0.0,0.015496516031132383,0.015496516031132383,0.0,0.0,16.994999999999983,0.0
2428,0,0.0,0.06129766320366271,0.06129766320366271,0.0,0.0,16.994999999999983,0.0
2429,0,0.0,0.18886176288666373,0.18886176288666373,0.0,0.0,17.709999999999983,0.33791686470078686
2430,0,0.1922119377765479,0.45332208107550875,0.2611101432989609,0.0,0.0,18.424999999999983,1.2888617628866639
2431,0,0.3489125854987866,0.8480571239871936,0.49914453848840695,0.0,0.0,17.32499999999998,0.0
2432,0,0.3708957699011059,1.2380921191601866,0.8671963492590806,0.0,0.0,16.22499999999998,0.0
2433,0,1.0202451784412119,1.4162322675717394,0.3959870891305275,0.0,0.0,15.12499999999998,0.011425562867711514
2434,0,5.121518118014589,1.286879797185099,-3.83463832082949,0.0,0.0,14.02499999999998,0.0
2435,0,10.653388932775458,0.9755090351194234,-9.677879897656036,0.0,0.0,14.02499999999998,0.0
2436,0,6.574662870264194,0.7199795549784624,-5.854683315285731,0.0,0.0,14.02499999999998,0.0
2437,0,8.498473311212686,0.681227784915427,-7.81724552629726,-18.80508170007031,18.80508170007031,14.02499999999998,0.0
2438,0,3.6176429844650393,0.8733075411623121,-2.7443354433027274,-22.46360614033029,22.46360614033029,14.73999999999998,0.0
2439,0,6.088778242820962,1.2135346993004419,-4.87524354352052,-16.827039381447474,16.827039381447474,15.45499999999998,0.0
2440,0,2.4390060488129723,1.5847010832765835,-0.8543049655363888,-19.194715048356134,19.194715048356134,16.16999999999998,0.0
2441,0,1.1419982204604204,1.8689677140695928,0.7269694936091724,0.0,0.0,16.88499999999998,0.0
2442,0,0.26041617503148984,1.975299034795925,1.714882859764435,0.0,0.0,17.59999999999998,0.0
2443,0,0.0,1.8685051781502615,1.8685051781502615,0.0,0.0,18.31499999999998,0.0
2444,0,0.0,1.5816514642203516,1.5816514642203516,0.0,0.0,19.02999999999998,0.0
2445,0,0.0,1.1980455655505402,1.1980455655505402,0.0,0.0,19.74499999999998,0.0
2446,0,0.0,0.8120467457568289,0.8120467457568289,0.0,0.0,20.45999999999998,0.0
2447,0,0.0,0.4925312478874185,0.4925312478874185,0.0,0.0,19.359999999999978,0.0
2448,0,0.0,4.836717594920068e-05,4.836717594920068e-05,0.0,0.0,20.074999999999978,1.1456382940154206
2449,0,0.0,0.00040493739919013414,0.00040493739919013414,0.0,0.0,20.074999999999978,4.836717594920068e-05
2450,0,0.0,0.0026404751121896627,0.0026404751121896627,0.0,0.0,20.074999999999978,0.00040493739919013414
2451,0,0.0,0.013410029223986967,0.013410029223986967,0.0,0.0,18.974999999999977,0.0
2452,0,0.0,0.053044403869349,0.053044403869349,0.0,0.0,18.974999999999977,0.0
2453,0,0.0,0.16343297774259707,0.16343297774259707,0.0,0.0,19.689999999999976,0.6753208639414163
2454,0,0.37878716977340493,0.39228574622117457,0.013498576447769639,0.0,0.0,20.404999999999976,1.2634329777425972
2455,0,1.7113063480478035,0.7338727487798803,-0.9774335992679232,0.0,0.0,20.404999999999976,0.013498576447769639
2456,0,4.260792022354658,1.0713925289123731,-3.189399493442285,0.0,0.0,19.304999999999975,0.0
2457,0,6.7815304216108485,1.225547475183205,-5.555982946427644,0.0,0.0,18.204999999999973,0.0
2458,0,8.754943789659054,1.1136113209795815,-7.641332468679472,0.0,0.0,17.104999999999972,0.0
2459,0,10.261073960915287,0.8441642394286529,-9.416909721486634,-19.337014955979036,19.337014955979036,16.00499999999997,0.0
2460,0,10.372117119859983,0.6230398402800732,-9.74907727957991,-24.241010801651818,24.241010801651818,16.71999999999997,0.0
2461,0,9.321433527765864,0.5895056982843799,-8.731927829481483,-24.6100858661999,24.6100858661999,17.43499999999997,0.0
2462,0,8.185072160800855,0.7557233913085583,-7.429348769492297,-23.47991981053498,23.47991981053498,18.14999999999997,0.0
2463,0,7.328855367140784,1.0501415769355997,-6.278713790205185,-22.03260974388033,22.03260974388033,18.86499999999997,0.0
2464,0,4.628869364383532,1.3713332593810066,-3.2575361050025258,-20.754126433561318,20.754126433561318,19.57999999999997,0.0
2465,0,1.7366715813958835,1.6173255726648597,-0.11934600873102386,-17.397262338891696,17.397262338891696,20.29499999999997,0.0
2466,0,0.5659260645836578,1.7093401981136125,1.1434141335299546,0.0,0.0,21.00999999999997,0.0
2467,0,0.017473812281737167,1.6169253136529036,1.5994515013711665,0.0,0.0,21.72499999999997,0.0
2468,0,0.0,1.3686942480971835,1.3686942480971835,0.0,0.0,22.43999999999997,0.0
2469,0,0.0,1.0367379360254019,1.0367379360254019,0.0,0.0,23.15499999999997,0.0
2470,0,0.0,0.7027108912716591,0.7027108912716591,0.0,0.0,23.86999999999997,0.0
2471,0,0.0,0.4262157000081786,0.4262157000081786,0.0,0.0,22.769999999999968,0.0
2472,0,0.0,5.4811495054078325e-05,5.4811495054078325e-05,0.0,0.0,23.484999999999967,0.0
2473,0,0.0,0.00045889022497887195,0.00045889022497887195,0.0,0.0,24.199999999999967,0.0
2474,0,0.0,0.002992285278433595,0.002992285278433595,0.0,0.0,23.099999999999966,0.0
2475,0,0.0,0.015196747299399741,0.015196747299399741,0.0,0.0,23.099999999999966,0.0
2476,0,0.0,0.06011190488741788,0.06011190488741788,0.0,0.0,21.999999999999964,0.0
2477,0,0.0,0.1852083706648516,0.1852083706648516,0.0,0.0,22.714999999999964,0.0
2478,0,0.13866315790400924,0.4445528980515696,0.3058897401475604,0.0,0.0,23.429999999999964,1.3882288924739334
2479,0,0.5817088589170107,0.8316520812031417,0.24994322228613097,0.0,0.0,22.329999999999963,0.0
2480,0,1.2513504877416686,1.2141421355907696,-0.037208352150899016,0.0,0.0,21.22999999999996,0.0
