#{"t_start": 1652712001.3228452, "env_id": "MicrogridControlGym-v0"}
r,l,t
-4185.373417,8759,44.312037
-3162.985498,8759,94.196621
-2938.920429,8759,143.819636
-2905.713842,8759,193.702143
-2894.343044,8759,243.47491
