#{"t_start": 1652713325.5902638, "env_id": "MicrogridControlGym-v0"}
r,l,t
-4241.017434,8759,45.29056
-3221.527108,8759,94.698895
-3003.627297,8759,145.785766
-3053.154829,8759,195.437683
-3060.884826,8759,243.753503
