#{"t_start": 1652188730.9744818, "env_id": "MicrogridControlGym-v0"}
r,l,t
-3213.628407,8759,44.340815
-3186.241038,8759,94.551929
-3133.578372,8759,144.731601
-3128.128583,8759,196.467471
