#{"t_start": 1655800548.4949062, "env_id": "MicrogridControlGym-v0"}
r,l,t
-4209.233763,8759,43.145172
-3195.617602,8759,88.930036
-2984.068611,8759,135.048135
-2952.457844,8759,181.479381
-2958.807884,8759,227.710475
