#{"t_start": 1652713033.0488448, "env_id": "MicrogridControlGym-v0"}
r,l,t
-4231.698756,8759,45.946622
-3222.701378,8759,100.900329
-2972.10983,8759,154.817278
-2892.23712,8759,203.473412
-2902.865187,8759,256.681743
