#{"t_start": 1657032745.1504128, "env_id": "MicrogridControlGym-v0"}
r,l,t
-10679.241945,8759,42.912941
-8685.926423,8759,90.028252
-8330.238613,8759,137.540482
-8436.7287,8759,186.231516
-8209.308069,8759,235.556992
